 time            v(A)            v(B)            v(Y)           
 5.58950000e-08  0.00000000e+00  1.80000000e+00  3.11799621e-07 
 5.59050000e-08  0.00000000e+00  1.80000000e+00  3.11796790e-07 
 5.59150000e-08  0.00000000e+00  1.80000000e+00  3.11793843e-07 
 5.59250000e-08  0.00000000e+00  1.80000000e+00  3.11791297e-07 
 5.59350000e-08  0.00000000e+00  1.80000000e+00  3.11788623e-07 
 5.59450000e-08  0.00000000e+00  1.80000000e+00  3.11786335e-07 
 5.59550000e-08  0.00000000e+00  1.80000000e+00  3.11783909e-07 
 5.59650000e-08  0.00000000e+00  1.80000000e+00  3.11781853e-07 
 5.59750000e-08  0.00000000e+00  1.80000000e+00  3.11779652e-07 
 5.59850000e-08  0.00000000e+00  1.80000000e+00  3.11777805e-07 
 5.59950000e-08  0.00000000e+00  1.80000000e+00  3.11775806e-07 
 5.60050000e-08  0.00000000e+00  1.80000000e+00  3.11774148e-07 
 5.60150000e-08  0.00000000e+00  1.80000000e+00  3.11772333e-07 
 5.60250000e-08  0.00000000e+00  1.80000000e+00  3.11770846e-07 
 5.60350000e-08  0.00000000e+00  1.80000000e+00  3.11769196e-07 
 5.60450000e-08  0.00000000e+00  1.80000000e+00  3.11767863e-07 
 5.60550000e-08  0.00000000e+00  1.80000000e+00  3.11766363e-07 
 5.60650000e-08  0.00000000e+00  1.80000000e+00  3.11765168e-07 
 5.60750000e-08  0.00000000e+00  1.80000000e+00  3.11763804e-07 
 5.60850000e-08  0.00000000e+00  1.80000000e+00  3.11762735e-07 
 5.60950000e-08  0.00000000e+00  1.80000000e+00  3.11761493e-07 
 5.61050000e-08  0.00000000e+00  1.80000000e+00  3.11760537e-07 
 5.61150000e-08  0.00000000e+00  1.80000000e+00  3.11759405e-07 
 5.61250000e-08  0.00000000e+00  1.80000000e+00  3.11758551e-07 
 5.61350000e-08  0.00000000e+00  1.80000000e+00  3.11757520e-07 
 5.61450000e-08  0.00000000e+00  1.80000000e+00  3.11756758e-07 
 5.61550000e-08  0.00000000e+00  1.80000000e+00  3.11755817e-07 
 5.61650000e-08  0.00000000e+00  1.80000000e+00  3.11755138e-07 
 5.61750000e-08  0.00000000e+00  1.80000000e+00  3.11754279e-07 
 5.61850000e-08  0.00000000e+00  1.80000000e+00  3.11753675e-07 
 5.61950000e-08  0.00000000e+00  1.80000000e+00  3.11752890e-07 
 5.62050000e-08  0.00000000e+00  1.80000000e+00  3.11752353e-07 
 5.62150000e-08  0.00000000e+00  1.80000000e+00  3.11751636e-07 
 5.62250000e-08  0.00000000e+00  1.80000000e+00  3.11751159e-07 
 5.62350000e-08  0.00000000e+00  1.80000000e+00  3.11750503e-07 
 5.62450000e-08  0.00000000e+00  1.80000000e+00  3.11750081e-07 
 5.62550000e-08  0.00000000e+00  1.80000000e+00  3.11749479e-07 
 5.62650000e-08  0.00000000e+00  1.80000000e+00  3.11749107e-07 
 5.62750000e-08  0.00000000e+00  1.80000000e+00  3.11748555e-07 
 5.62850000e-08  0.00000000e+00  1.80000000e+00  3.11748227e-07 
 5.62950000e-08  0.00000000e+00  1.80000000e+00  3.11747721e-07 
 5.63050000e-08  0.00000000e+00  1.80000000e+00  3.11747433e-07 
 5.63150000e-08  0.00000000e+00  1.80000000e+00  3.11746967e-07 
 5.63250000e-08  0.00000000e+00  1.80000000e+00  3.11746715e-07 
 5.63350000e-08  0.00000000e+00  1.80000000e+00  3.11746286e-07 
 5.63450000e-08  0.00000000e+00  1.80000000e+00  3.11746066e-07 
 5.63550000e-08  0.00000000e+00  1.80000000e+00  3.11745671e-07 
 5.63650000e-08  0.00000000e+00  1.80000000e+00  3.11745481e-07 
 5.63750000e-08  0.00000000e+00  1.80000000e+00  3.11745116e-07 
 5.63850000e-08  0.00000000e+00  1.80000000e+00  3.11744952e-07 
 5.63950000e-08  0.00000000e+00  1.80000000e+00  3.11744614e-07 
 5.64050000e-08  0.00000000e+00  1.80000000e+00  3.11744474e-07 
 5.64150000e-08  0.00000000e+00  1.80000000e+00  3.11744162e-07 
 5.64250000e-08  0.00000000e+00  1.80000000e+00  3.11744042e-07 
 5.64350000e-08  0.00000000e+00  1.80000000e+00  3.11743753e-07 
 5.64450000e-08  0.00000000e+00  1.80000000e+00  3.11743652e-07 
 5.64550000e-08  0.00000000e+00  1.80000000e+00  3.11743383e-07 
 5.64650000e-08  0.00000000e+00  1.80000000e+00  3.11743300e-07 
 5.64750000e-08  0.00000000e+00  1.80000000e+00  3.11743050e-07 
 5.64850000e-08  0.00000000e+00  1.80000000e+00  3.11742981e-07 
 5.64950000e-08  0.00000000e+00  1.80000000e+00  3.11742749e-07 
 5.65050000e-08  0.00000000e+00  1.80000000e+00  3.11742694e-07 
 5.65150000e-08  0.00000000e+00  1.80000000e+00  3.11742476e-07 
 5.65250000e-08  0.00000000e+00  1.80000000e+00  3.11742434e-07 
 5.65350000e-08  0.00000000e+00  1.80000000e+00  3.11742231e-07 
 5.65450000e-08  0.00000000e+00  1.80000000e+00  3.11742199e-07 
 5.65550000e-08  0.00000000e+00  1.80000000e+00  3.11742009e-07 
 5.65650000e-08  0.00000000e+00  1.80000000e+00  3.11741987e-07 
 5.65750000e-08  0.00000000e+00  1.80000000e+00  3.11741809e-07 
 5.65850000e-08  0.00000000e+00  1.80000000e+00  3.11741796e-07 
 5.65950000e-08  0.00000000e+00  1.80000000e+00  3.11741628e-07 
 5.66050000e-08  0.00000000e+00  1.80000000e+00  3.11741623e-07 
 5.66150000e-08  0.00000000e+00  1.80000000e+00  3.11741465e-07 
 5.66250000e-08  0.00000000e+00  1.80000000e+00  3.11741466e-07 
 5.66350000e-08  0.00000000e+00  1.80000000e+00  3.11741317e-07 
 5.66450000e-08  0.00000000e+00  1.80000000e+00  3.11741325e-07 
 5.66550000e-08  0.00000000e+00  1.80000000e+00  3.11741184e-07 
 5.66650000e-08  0.00000000e+00  1.80000000e+00  3.11741198e-07 
 5.66750000e-08  0.00000000e+00  1.80000000e+00  3.11741064e-07 
 5.66850000e-08  0.00000000e+00  1.80000000e+00  3.11741082e-07 
 5.66950000e-08  0.00000000e+00  1.80000000e+00  3.11740956e-07 
 5.67050000e-08  0.00000000e+00  1.80000000e+00  3.11740978e-07 
 5.67150000e-08  0.00000000e+00  1.80000000e+00  3.11740858e-07 
 5.67250000e-08  0.00000000e+00  1.80000000e+00  3.11740884e-07 
 5.67350000e-08  0.00000000e+00  1.80000000e+00  3.11740769e-07 
 5.67450000e-08  0.00000000e+00  1.80000000e+00  3.11740799e-07 
 5.67550000e-08  0.00000000e+00  1.80000000e+00  3.11740689e-07 
 5.67650000e-08  0.00000000e+00  1.80000000e+00  3.11740722e-07 
 5.67750000e-08  0.00000000e+00  1.80000000e+00  3.11740617e-07 
 5.67850000e-08  0.00000000e+00  1.80000000e+00  3.11740652e-07 
 5.67950000e-08  0.00000000e+00  1.80000000e+00  3.11740552e-07 
 5.68050000e-08  0.00000000e+00  1.80000000e+00  3.11740589e-07 
 5.68150000e-08  0.00000000e+00  1.80000000e+00  3.11740494e-07 
 5.68250000e-08  0.00000000e+00  1.80000000e+00  3.11740533e-07 
 5.68350000e-08  0.00000000e+00  1.80000000e+00  3.11740441e-07 
 5.68450000e-08  0.00000000e+00  1.80000000e+00  3.11740481e-07 
 5.68550000e-08  0.00000000e+00  1.80000000e+00  3.11740393e-07 
 5.68650000e-08  0.00000000e+00  1.80000000e+00  3.11740435e-07 
 5.68750000e-08  0.00000000e+00  1.80000000e+00  3.11740350e-07 
 5.68850000e-08  0.00000000e+00  1.80000000e+00  3.11740393e-07 
 5.68950000e-08  0.00000000e+00  1.80000000e+00  3.11740311e-07 
 5.69050000e-08  0.00000000e+00  1.80000000e+00  3.11740355e-07 
 5.69150000e-08  0.00000000e+00  1.80000000e+00  3.11740276e-07 
 5.69250000e-08  0.00000000e+00  1.80000000e+00  3.11740321e-07 
 5.69350000e-08  0.00000000e+00  1.80000000e+00  3.11740244e-07 
 5.69450000e-08  0.00000000e+00  1.80000000e+00  3.11740290e-07 
 5.69550000e-08  0.00000000e+00  1.80000000e+00  3.11740216e-07 
 5.69650000e-08  0.00000000e+00  1.80000000e+00  3.11740262e-07 
 5.69750000e-08  0.00000000e+00  1.80000000e+00  3.11740190e-07 
 5.69850000e-08  0.00000000e+00  1.80000000e+00  3.11740236e-07 
 5.69950000e-08  0.00000000e+00  1.80000000e+00  3.11740167e-07 
 5.70050000e-08  0.00000000e+00  1.80000000e+00  3.11740213e-07 
 5.70150000e-08  0.00000000e+00  1.80000000e+00  3.11740146e-07 
 5.70250000e-08  0.00000000e+00  1.80000000e+00  3.11740192e-07 
 5.70350000e-08  0.00000000e+00  1.80000000e+00  3.11740127e-07 
 5.70450000e-08  0.00000000e+00  1.80000000e+00  3.11740174e-07 
 5.70550000e-08  0.00000000e+00  1.80000000e+00  3.11740110e-07 
 5.70650000e-08  0.00000000e+00  1.80000000e+00  3.11740157e-07 
 5.70750000e-08  0.00000000e+00  1.80000000e+00  3.11740094e-07 
 5.70850000e-08  0.00000000e+00  1.80000000e+00  3.11740141e-07 
 5.70950000e-08  0.00000000e+00  1.80000000e+00  3.11740081e-07 
 5.71050000e-08  0.00000000e+00  1.80000000e+00  3.11740127e-07 
 5.71150000e-08  0.00000000e+00  1.80000000e+00  3.11740068e-07 
 5.71250000e-08  0.00000000e+00  1.80000000e+00  3.11740114e-07 
 5.71350000e-08  0.00000000e+00  1.80000000e+00  3.11740057e-07 
 5.71450000e-08  0.00000000e+00  1.80000000e+00  3.11740103e-07 
 5.71550000e-08  0.00000000e+00  1.80000000e+00  3.11740047e-07 
 5.71650000e-08  0.00000000e+00  1.80000000e+00  3.11740093e-07 
 5.71750000e-08  0.00000000e+00  1.80000000e+00  3.11740038e-07 
 5.71850000e-08  0.00000000e+00  1.80000000e+00  3.11740083e-07 
 5.71950000e-08  0.00000000e+00  1.80000000e+00  3.11740030e-07 
 5.72050000e-08  0.00000000e+00  1.80000000e+00  3.11740075e-07 
 5.72150000e-08  0.00000000e+00  1.80000000e+00  3.11740022e-07 
 5.72250000e-08  0.00000000e+00  1.80000000e+00  3.11740067e-07 
 5.72350000e-08  0.00000000e+00  1.80000000e+00  3.11740016e-07 
 5.72450000e-08  0.00000000e+00  1.80000000e+00  3.11740060e-07 
 5.72550000e-08  0.00000000e+00  1.80000000e+00  3.11740010e-07 
 5.72650000e-08  0.00000000e+00  1.80000000e+00  3.11740054e-07 
 5.72750000e-08  0.00000000e+00  1.80000000e+00  3.11740005e-07 
 5.72850000e-08  0.00000000e+00  1.80000000e+00  3.11740048e-07 
 5.72950000e-08  0.00000000e+00  1.80000000e+00  3.11740000e-07 
 5.73050000e-08  0.00000000e+00  1.80000000e+00  3.11740042e-07 
 5.73150000e-08  0.00000000e+00  1.80000000e+00  3.11739995e-07 
 5.73250000e-08  0.00000000e+00  1.80000000e+00  3.11740038e-07 
 5.73350000e-08  0.00000000e+00  1.80000000e+00  3.11739992e-07 
 5.73450000e-08  0.00000000e+00  1.80000000e+00  3.11740033e-07 
 5.73550000e-08  0.00000000e+00  1.80000000e+00  3.11739988e-07 
 5.73650000e-08  0.00000000e+00  1.80000000e+00  3.11740029e-07 
 5.73750000e-08  0.00000000e+00  1.80000000e+00  3.11739985e-07 
 5.73850000e-08  0.00000000e+00  1.80000000e+00  3.11740026e-07 
 5.73950000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.74050000e-08  0.00000000e+00  1.80000000e+00  3.11740023e-07 
 5.74150000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.74250000e-08  0.00000000e+00  1.80000000e+00  3.11740020e-07 
 5.74350000e-08  0.00000000e+00  1.80000000e+00  3.11739978e-07 
 5.74450000e-08  0.00000000e+00  1.80000000e+00  3.11740017e-07 
 5.74550000e-08  0.00000000e+00  1.80000000e+00  3.11739976e-07 
 5.74650000e-08  0.00000000e+00  1.80000000e+00  3.11740014e-07 
 5.74750000e-08  0.00000000e+00  1.80000000e+00  3.11739974e-07 
 5.74850000e-08  0.00000000e+00  1.80000000e+00  3.11740012e-07 
 5.74950000e-08  0.00000000e+00  1.80000000e+00  3.11739973e-07 
 5.75050000e-08  0.00000000e+00  1.80000000e+00  3.11740010e-07 
 5.75150000e-08  0.00000000e+00  1.80000000e+00  3.11739971e-07 
 5.75250000e-08  0.00000000e+00  1.80000000e+00  3.11740008e-07 
 5.75350000e-08  0.00000000e+00  1.80000000e+00  3.11739970e-07 
 5.75450000e-08  0.00000000e+00  1.80000000e+00  3.11740006e-07 
 5.75550000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.75650000e-08  0.00000000e+00  1.80000000e+00  3.11740005e-07 
 5.75750000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.75850000e-08  0.00000000e+00  1.80000000e+00  3.11740003e-07 
 5.75950000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.76050000e-08  0.00000000e+00  1.80000000e+00  3.11740002e-07 
 5.76150000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.76250000e-08  0.00000000e+00  1.80000000e+00  3.11740001e-07 
 5.76350000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.76450000e-08  0.00000000e+00  1.80000000e+00  3.11739999e-07 
 5.76550000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.76650000e-08  0.00000000e+00  1.80000000e+00  3.11739998e-07 
 5.76750000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.76850000e-08  0.00000000e+00  1.80000000e+00  3.11739997e-07 
 5.76950000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.77050000e-08  0.00000000e+00  1.80000000e+00  3.11739996e-07 
 5.77150000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.77250000e-08  0.00000000e+00  1.80000000e+00  3.11739996e-07 
 5.77350000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.77450000e-08  0.00000000e+00  1.80000000e+00  3.11739995e-07 
 5.77550000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.77650000e-08  0.00000000e+00  1.80000000e+00  3.11739994e-07 
 5.77750000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.77850000e-08  0.00000000e+00  1.80000000e+00  3.11739993e-07 
 5.77950000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.78050000e-08  0.00000000e+00  1.80000000e+00  3.11739993e-07 
 5.78150000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.78250000e-08  0.00000000e+00  1.80000000e+00  3.11739992e-07 
 5.78350000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.78450000e-08  0.00000000e+00  1.80000000e+00  3.11739992e-07 
 5.78550000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.78650000e-08  0.00000000e+00  1.80000000e+00  3.11739991e-07 
 5.78750000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.78850000e-08  0.00000000e+00  1.80000000e+00  3.11739991e-07 
 5.78950000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.79050000e-08  0.00000000e+00  1.80000000e+00  3.11739990e-07 
 5.79150000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.79250000e-08  0.00000000e+00  1.80000000e+00  3.11739990e-07 
 5.79350000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.79450000e-08  0.00000000e+00  1.80000000e+00  3.11739989e-07 
 5.79550000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.79650000e-08  0.00000000e+00  1.80000000e+00  3.11739989e-07 
 5.79750000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.79850000e-08  0.00000000e+00  1.80000000e+00  3.11739988e-07 
 5.79950000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.80050000e-08  0.00000000e+00  1.80000000e+00  3.11739988e-07 
 5.80150000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.80250000e-08  0.00000000e+00  1.80000000e+00  3.11739988e-07 
 5.80350000e-08  0.00000000e+00  1.80000000e+00  3.11739963e-07 
 5.80450000e-08  0.00000000e+00  1.80000000e+00  3.11739987e-07 
 5.80550000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.80650000e-08  0.00000000e+00  1.80000000e+00  3.11739987e-07 
 5.80750000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.80850000e-08  0.00000000e+00  1.80000000e+00  3.11739987e-07 
 5.80950000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.81050000e-08  0.00000000e+00  1.80000000e+00  3.11739987e-07 
 5.81150000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.81250000e-08  0.00000000e+00  1.80000000e+00  3.11739986e-07 
 5.81350000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.81450000e-08  0.00000000e+00  1.80000000e+00  3.11739986e-07 
 5.81550000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.81650000e-08  0.00000000e+00  1.80000000e+00  3.11739986e-07 
 5.81750000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.81850000e-08  0.00000000e+00  1.80000000e+00  3.11739986e-07 
 5.81950000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.82050000e-08  0.00000000e+00  1.80000000e+00  3.11739985e-07 
 5.82150000e-08  0.00000000e+00  1.80000000e+00  3.11739964e-07 
 5.82250000e-08  0.00000000e+00  1.80000000e+00  3.11739985e-07 
 5.82350000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.82450000e-08  0.00000000e+00  1.80000000e+00  3.11739985e-07 
 5.82550000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.82650000e-08  0.00000000e+00  1.80000000e+00  3.11739985e-07 
 5.82750000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.82850000e-08  0.00000000e+00  1.80000000e+00  3.11739984e-07 
 5.82950000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.83050000e-08  0.00000000e+00  1.80000000e+00  3.11739984e-07 
 5.83150000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.83250000e-08  0.00000000e+00  1.80000000e+00  3.11739984e-07 
 5.83350000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.83450000e-08  0.00000000e+00  1.80000000e+00  3.11739984e-07 
 5.83550000e-08  0.00000000e+00  1.80000000e+00  3.11739965e-07 
 5.83650000e-08  0.00000000e+00  1.80000000e+00  3.11739984e-07 
 5.83750000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.83850000e-08  0.00000000e+00  1.80000000e+00  3.11739983e-07 
 5.83950000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.84050000e-08  0.00000000e+00  1.80000000e+00  3.11739983e-07 
 5.84150000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.84250000e-08  0.00000000e+00  1.80000000e+00  3.11739983e-07 
 5.84350000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.84450000e-08  0.00000000e+00  1.80000000e+00  3.11739983e-07 
 5.84550000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.84650000e-08  0.00000000e+00  1.80000000e+00  3.11739983e-07 
 5.84750000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.84850000e-08  0.00000000e+00  1.80000000e+00  3.11739983e-07 
 5.84950000e-08  0.00000000e+00  1.80000000e+00  3.11739966e-07 
 5.85050000e-08  0.00000000e+00  1.80000000e+00  3.11739983e-07 
 5.85150000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.85250000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.85350000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.85450000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.85550000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.85650000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.85750000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.85850000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.85950000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.86050000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.86150000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.86250000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.86350000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.86450000e-08  0.00000000e+00  1.80000000e+00  3.11739982e-07 
 5.86550000e-08  0.00000000e+00  1.80000000e+00  3.11739967e-07 
 5.86650000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.86750000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.86850000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.86950000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.87050000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.87150000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.87250000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.87350000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.87450000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.87550000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.87650000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.87750000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.87850000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.87950000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.88050000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.88150000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.88250000e-08  0.00000000e+00  1.80000000e+00  3.11739981e-07 
 5.88350000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.88450000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.88550000e-08  0.00000000e+00  1.80000000e+00  3.11739968e-07 
 5.88650000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.88750000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.88850000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.88950000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.89050000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.89150000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.89250000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.89350000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.89450000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.89550000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.89650000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.89750000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.89850000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.89950000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.90050000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.90150000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.90250000e-08  0.00000000e+00  1.80000000e+00  3.11739980e-07 
 5.90350000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.90450000e-08  0.00000000e+00  1.80000000e+00  3.11739979e-07 
 5.90550000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.90650000e-08  0.00000000e+00  1.80000000e+00  3.11739979e-07 
 5.90750000e-08  0.00000000e+00  1.80000000e+00  3.11739969e-07 
 5.90850000e-08  0.00000000e+00  1.80000000e+00  3.11739979e-07 
 5.90950000e-08  0.00000000e+00  1.80000000e+00  3.11739970e-07 
 5.91050000e-08  0.00000000e+00  1.80000000e+00  3.11739979e-07 
 5.91150000e-08  0.00000000e+00  1.80000000e+00  3.11739970e-07 
 5.91250000e-08  0.00000000e+00  1.80000000e+00  3.11739979e-07 
 5.91350000e-08  0.00000000e+00  1.80000000e+00  3.11739970e-07 
 5.91450000e-08  0.00000000e+00  1.80000000e+00  3.11739979e-07 
